garden,basement,elevator,balcony,floor (storey),nmbr of rooms,sq_meters,construction year,price,unemployment,Anteil Gruenenwaehler,Berlin,Duesseldorf,Frankfurt,Hamburg,Koeln,Muenchen,Stuttgart
False,False,True,False,2.0,2.0,47.0,2007.0,370000.0,2,1,0,0,0,0,0,1,0
False,True,True,False,6.0,1.0,37.0,1970.0,375000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,1.0,29.22,2004.0,375000.0,2,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,1.0,38.0,1970.0,375000.0,3,3,0,0,0,0,0,1,0
True,True,True,False,4.0,1.0,28.0,1966.0,379000.0,1,2,0,0,0,0,0,1,0
True,True,True,False,-1.0,1.0,48.0,1985.0,380000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,2.0,1.0,24.35,1984.0,380000.0,1,3,0,0,0,0,0,1,0
False,False,True,True,-1.0,2.0,64.0,1971.0,382000.0,3,1,0,0,0,0,0,1,0
False,True,False,False,2.0,2.0,47.0,1960.0,385000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,47.82,1985.0,385000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,2.0,2.0,47.0,1960.0,385000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,3.0,1.0,47.0,1982.0,385000.0,2,1,0,0,0,0,0,1,0
False,False,False,True,1.0,1.0,34.0,1974.0,389000.0,1,3,0,0,0,0,0,1,0
False,True,False,True,10.0,1.0,32.0,1973.0,389000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,6.0,1.0,34.0,1984.0,390000.0,2,1,0,0,0,0,0,1,0
False,True,True,False,1.0,1.5,45.0,1970.0,390000.0,1,1,0,0,0,0,0,1,0
False,False,True,False,-1.0,1.0,22.64,2022.0,392500.0,3,3,0,0,0,0,0,1,0
False,False,True,False,4.0,1.0,45.0,1970.0,395000.0,1,3,0,0,0,0,0,1,0
False,True,False,True,1.0,1.0,40.46,1963.0,395000.0,2,1,0,0,0,0,0,1,0
False,True,True,False,2.0,1.0,40.0,1980.0,395000.0,2,1,0,0,0,0,0,1,0
True,True,True,True,2.0,1.0,37.33,2019.0,397940.0,3,1,0,0,0,0,0,1,0
True,True,True,True,-1.0,1.0,24.71,2023.0,398700.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,1.5,46.0,1970.0,399000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,56.0,2005.0,399000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,3.0,84.0,1972.0,399000.0,1,1,0,0,0,0,0,1,0
False,False,True,True,4.0,1.0,36.0,1974.0,399000.0,1,1,0,0,0,0,0,1,0
True,True,False,True,3.0,1.0,33.08,1963.0,399000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,3.0,1.0,32.0,1962.0,399000.0,2,1,0,0,0,0,0,1,0
True,True,True,True,3.0,2.0,52.5,1970.0,399900.0,3,1,0,0,0,0,0,1,0
False,True,True,True,5.0,1.0,33.94,1967.0,399900.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,1.0,25.0,1960.0,400000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,1.0,1.5,48.0,1984.0,400000.0,3,3,0,0,0,0,0,1,0
False,True,False,True,3.0,2.0,56.0,1962.0,404000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,1.0,2.0,54.0,1973.0,405000.0,2,1,0,0,0,0,0,1,0
False,False,True,False,-1.0,1.0,23.53,2022.0,409500.0,3,3,0,0,0,0,0,1,0
False,True,True,True,7.0,2.0,55.0,1966.0,415000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,49.6,1981.0,415000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,33.63,2023.0,415000.0,1,1,0,0,0,0,0,1,0
False,False,True,True,1.0,1.0,32.0,1968.0,415000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,51.89,1966.0,416000.0,2,1,0,0,0,0,0,1,0
True,True,True,True,1.0,1.0,44.26,1983.0,419000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,2.0,3.0,73.3,1966.0,419000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,10.0,2.0,43.2,1972.0,419000.0,3,1,0,0,0,0,0,1,0
False,False,True,True,-1.0,3.0,73.0,1966.0,423000.0,1,1,0,0,0,0,0,1,0
False,True,False,False,2.0,3.0,73.0,1966.0,423000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,53.12,1966.0,425000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,68.0,1965.0,429000.0,1,1,0,0,0,0,0,1,0
True,True,False,False,-1.0,2.0,47.3,1929.0,430000.0,2,2,0,0,0,0,0,1,0
True,True,True,True,-1.0,1.0,38.0,1971.0,430000.0,2,3,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,55.19,1966.0,431500.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,59.0,1974.0,432000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,53.13,1966.0,435000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,4.0,2.5,56.0,1959.0,435000.0,3,1,0,0,0,0,0,1,0
True,False,True,True,4.0,1.5,31.5,2014.0,435000.0,1,1,0,0,0,0,0,1,0
True,False,False,False,-1.0,2.0,47.0,1990.0,438000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,3.0,1.0,43.98,1972.0,439000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.5,44.0,1973.0,440000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,50.0,1964.0,440000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,55.18,1966.0,441400.0,2,1,0,0,0,0,0,1,0
False,True,True,True,2.0,2.0,57.89,1970.0,445000.0,2,2,0,0,0,0,0,1,0
False,False,False,True,2.0,2.0,53.06,1972.0,445000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,58.0,1959.0,450000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,3.0,1.0,40.3,1966.0,450000.0,1,3,0,0,0,0,0,1,0
True,True,True,False,6.0,1.0,45.0,1968.0,455000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,7.0,3.0,75.0,1964.0,455000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,4.0,3.0,78.84,1968.0,459000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,2.0,2.0,55.06,1973.0,459300.0,3,2,0,0,0,0,0,1,0
False,False,True,True,5.0,1.0,35.0,2014.0,460000.0,1,1,0,0,0,0,0,1,0
False,True,False,True,1.0,2.0,55.06,1973.0,463700.0,3,2,0,0,0,0,0,1,0
False,True,True,False,6.0,3.0,64.66,1959.0,468000.0,3,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.5,67.5,1975.0,469000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,58.99,1975.0,469000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,64.76,1978.0,469500.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.0,44.02,1989.0,469800.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.0,44.02,1989.0,469800.0,2,1,0,0,0,0,0,1,0
False,True,True,False,6.0,2.0,52.72,2018.0,469900.0,1,1,0,0,0,0,0,1,0
False,True,True,True,3.0,1.0,46.0,1984.0,470000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,2.0,3.0,94.27,1985.0,471000.0,1,1,0,0,0,0,0,1,0
False,False,False,True,4.0,2.5,61.31,1966.0,475000.0,3,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,55.98,1974.0,475000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,2.0,65.0,1972.0,480000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,58.86,1972.0,483900.0,1,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,53.0,1990.0,484000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,3.0,73.0,1967.0,484900.0,1,2,0,0,0,0,0,1,0
False,True,True,True,5.0,3.0,75.3,1962.0,485000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,3.0,3.0,72.0,1966.0,485000.0,1,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,56.0,1999.0,485000.0,3,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,42.0,2013.0,488000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,3.0,76.65,1965.0,488700.0,2,1,0,0,0,0,0,1,0
False,True,False,False,1.0,2.0,58.0,1975.0,489000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,3.0,2.0,53.0,1968.0,489000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,3.0,1.0,35.59,1958.0,489900.0,1,2,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,52.0,1999.0,490000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,53.0,1962.0,490000.0,3,1,0,0,0,0,0,1,0
False,False,True,True,8.0,3.0,61.64,1961.0,490000.0,2,1,0,0,0,0,0,1,0
False,False,True,True,1.0,1.0,34.6,1962.0,490000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,57.0,1966.0,495000.0,1,1,0,0,0,0,0,1,0
False,True,False,False,3.0,2.0,60.79,2009.0,495000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,7.0,2.0,62.0,1966.0,495000.0,1,1,0,0,0,0,0,1,0
False,True,False,False,-1.0,3.0,60.67,1970.0,495000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,50.3,1972.0,495000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,66.0,1971.0,495000.0,2,1,0,0,0,0,0,1,0
True,True,True,True,-1.0,2.0,50.0,2011.0,495000.0,2,1,0,0,0,0,0,1,0
True,True,True,False,12.0,3.0,68.5,1966.0,496500.0,3,1,0,0,0,0,0,1,0
True,True,False,False,1.0,3.0,67.0,1953.0,498000.0,2,1,0,0,0,0,0,1,0
False,False,False,True,1.0,3.0,74.0,1964.0,499000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,1.0,1.0,38.91,2022.0,499000.0,1,2,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.5,59.05,1984.0,499000.0,3,1,0,0,0,0,0,1,0
True,True,False,True,1.0,1.5,48.0,1971.0,499000.0,2,3,0,0,0,0,0,1,0
False,True,True,True,2.0,2.0,57.62,1973.0,499000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,4.0,3.0,60.36,1963.0,499000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,51.0,1961.0,499000.0,1,1,0,0,0,0,0,1,0
False,False,False,False,-1.0,2.0,42.0,2011.0,499000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.0,48.0,1990.0,499600.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.0,48.0,1990.0,499600.0,2,1,0,0,0,0,0,1,0
False,False,False,True,3.0,2.5,62.14,1990.0,500000.0,1,1,0,0,0,0,0,1,0
False,True,False,True,1.0,2.0,47.28,1953.0,509000.0,1,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,2.0,71.0,1984.0,520000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,1.0,3.0,63.0,1966.0,520000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,1.0,3.0,63.0,1966.0,520000.0,3,1,0,0,0,0,0,1,0
True,False,False,False,2.0,3.5,76.0,2000.0,524000.0,1,1,0,0,0,0,0,1,0
False,False,True,True,-1.0,2.0,53.8,1991.0,525000.0,3,1,0,0,0,0,0,1,0
False,False,False,True,-1.0,3.0,64.0,1963.0,525000.0,3,1,0,0,0,0,0,1,0
False,True,True,False,4.0,2.0,58.0,1966.0,525000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,2.0,3.0,60.0,1953.0,525000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,6.0,3.0,65.76,1965.0,529000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,-1.0,2.0,71.55,2005.0,534000.0,2,1,0,0,0,0,0,1,0
True,True,False,False,-1.0,2.0,46.0,1954.0,535000.0,1,1,0,0,0,0,0,1,0
False,True,False,True,3.0,3.0,63.0,1954.0,535000.0,1,1,0,0,0,0,0,1,0
False,True,False,False,3.0,3.0,62.0,1969.0,535000.0,2,1,0,0,0,0,0,1,0
False,False,True,True,1.0,1.0,37.5,2023.0,535000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.5,68.0,1965.0,540000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,62.0,1980.0,545000.0,3,2,0,0,0,0,0,1,0
False,True,True,True,7.0,2.5,73.0,1967.0,545000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,1.0,1.5,45.0,1992.0,545000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,52.0,2009.0,549000.0,1,2,0,0,0,0,0,1,0
True,True,True,False,-1.0,1.0,43.3,2023.0,549000.0,1,2,0,0,0,0,0,1,0
True,False,True,False,-1.0,1.5,38.5,2023.0,549000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,1.5,43.57,2018.0,549000.0,1,1,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,60.0,1981.0,552900.0,3,2,0,0,0,0,0,1,0
True,True,False,True,1.0,3.0,75.16,1988.0,555000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,60.0,1990.0,555000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,75.15,1963.0,559000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,1.0,1.0,38.53,2022.0,559000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,2.0,1.5,43.01,2018.0,559000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,7.0,3.0,67.33,1966.0,559000.0,2,1,0,0,0,0,0,1,0
False,False,True,True,5.0,3.0,77.0,1972.0,560000.0,3,1,0,0,0,0,0,1,0
False,False,True,True,3.0,2.0,49.0,1993.0,560000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,53.62,2021.0,562900.0,3,1,0,0,0,0,0,1,0
False,False,True,True,9.0,2.0,64.0,1967.0,565000.0,3,1,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,55.0,1964.0,565000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,-1.0,2.0,55.0,1964.0,565000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,4.0,3.0,57.0,1972.0,570000.0,2,1,0,0,0,0,0,1,0
False,False,False,True,-1.0,2.0,55.0,1966.0,570000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,1.0,1.0,34.35,2022.0,570000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,85.0,1972.0,575000.0,2,1,0,0,0,0,0,1,0
False,False,True,False,5.0,2.0,63.04,1989.0,575000.0,3,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,54.45,2023.0,577300.0,3,1,0,0,0,0,0,1,0
False,True,True,True,-1.0,1.0,30.0,1956.0,579000.0,1,3,0,0,0,0,0,1,0
False,True,True,False,2.0,3.5,94.0,1975.0,580000.0,3,1,0,0,0,0,0,1,0
True,False,False,False,-1.0,2.0,61.2,1989.0,580800.0,2,1,0,0,0,0,0,1,0
False,True,True,True,6.0,3.0,78.0,1969.0,582000.0,3,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,3.0,70.0,1982.0,585000.0,3,1,0,0,0,0,0,1,0
True,True,False,True,-1.0,3.0,63.64,1984.0,585000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,2.0,3.0,70.0,1982.0,585000.0,3,1,0,0,0,0,0,1,0
False,True,False,False,4.0,2.0,52.0,1974.0,585000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,58.74,1973.0,589000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,8.0,3.0,73.0,1965.0,590000.0,1,1,0,0,0,0,0,1,0
True,True,False,True,-1.0,2.0,55.05,1989.0,591200.0,2,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,1.0,38.6,2021.0,595000.0,1,2,0,0,0,0,0,1,0
True,True,False,True,2.0,3.0,80.0,1968.0,595000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,4.0,88.0,1972.0,595000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,4.0,3.0,66.0,1962.0,597000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,1.0,3.0,83.5,1967.0,599000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,-1.0,3.0,76.9,1967.0,599000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,3.0,67.0,1970.0,599000.0,1,3,0,0,0,0,0,1,0
False,False,False,False,-1.0,3.0,77.0,1972.0,599000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,1.0,2.0,80.0,1961.0,599000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,2.0,55.7,1989.0,599800.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,2.0,55.7,1989.0,599800.0,2,1,0,0,0,0,0,1,0
False,True,False,False,5.0,2.0,56.0,1910.0,600000.0,3,3,0,0,0,0,0,1,0
True,True,True,False,-1.0,3.0,86.0,1960.0,600000.0,2,1,0,0,0,0,0,1,0
False,False,True,False,5.0,2.0,72.47,1979.0,614000.0,1,3,0,0,0,0,0,1,0
False,False,False,False,-1.0,2.0,50.0,1830.0,615000.0,1,2,0,0,0,0,0,1,0
False,False,True,False,5.0,3.0,70.51,1963.0,615000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,3.0,3.0,78.15,1959.0,620000.0,3,2,0,0,0,0,0,1,0
False,True,False,True,3.0,3.0,73.0,1980.0,622500.0,1,2,0,0,0,0,0,1,0
True,True,False,True,2.0,3.0,65.82,1988.0,624000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,6.0,3.0,78.0,1967.0,625000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,1.0,2.0,80.0,1975.0,625000.0,1,1,0,0,0,0,0,1,0
True,True,True,True,1.0,2.0,54.0,2009.0,627500.0,2,1,0,0,0,0,0,1,0
False,True,False,True,3.0,3.0,66.0,1966.0,629000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,4.0,2.0,45.0,2006.0,629000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,4.0,2.0,45.0,2006.0,629000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,3.0,3.0,71.0,1963.0,629000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,75.84,1992.0,630000.0,2,1,0,0,0,0,0,1,0
False,True,False,False,5.0,2.0,65.0,1910.0,630000.0,3,3,0,0,0,0,0,1,0
False,True,True,True,2.0,3.0,74.0,1987.0,635000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,4.0,4.0,83.0,1969.0,635000.0,3,1,0,0,0,0,0,1,0
False,False,False,False,1.0,3.0,79.52,1972.0,638000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,45.63,1964.0,638000.0,1,2,0,0,0,0,0,1,0
False,True,False,True,-1.0,4.0,80.0,1964.0,639000.0,1,2,0,0,0,0,0,1,0
True,True,False,True,-1.0,2.0,64.77,2023.0,639000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,5.0,4.0,71.0,1964.0,639000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,3.0,71.0,1955.0,647000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,13.0,3.0,71.5,1972.0,649000.0,1,1,0,0,0,0,0,1,0
False,True,False,True,1.0,3.0,101.0,1995.0,649000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,52.87,2022.0,649500.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,57.0,1991.0,650000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,4.0,2.5,70.0,1975.0,650000.0,3,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,39.82,2021.0,659000.0,1,3,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,40.18,2021.0,659000.0,1,3,0,0,0,0,0,1,0
True,True,False,True,-1.0,2.0,60.75,1989.0,659900.0,2,1,0,0,0,0,0,1,0
False,False,True,True,3.0,2.0,60.0,1958.0,660000.0,1,3,0,0,0,0,0,1,0
False,True,False,True,2.0,2.5,80.5,1987.0,660000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,40.46,2023.0,664000.0,2,3,0,0,0,0,0,1,0
False,False,True,True,1.0,3.0,75.56,1975.0,666000.0,1,3,0,0,0,0,0,1,0
False,True,False,True,-1.0,3.5,81.0,1940.0,669000.0,1,1,0,0,0,0,0,1,0
False,False,False,True,1.0,3.0,78.0,2008.0,669000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,2.0,3.0,80.0,1976.0,670000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,2.0,2.0,79.0,1961.0,670000.0,1,3,0,0,0,0,0,1,0
False,True,False,False,1.0,3.0,79.0,1997.0,670000.0,2,1,0,0,0,0,0,1,0
False,True,False,True,2.0,3.0,71.7,1968.0,671000.0,1,2,0,0,0,0,0,1,0
False,False,True,True,-1.0,3.5,79.0,1972.0,675000.0,1,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,54.66,2022.0,675500.0,2,1,0,0,0,0,0,1,0
False,False,True,False,-1.0,3.0,75.2,2014.0,677000.0,3,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,81.0,1963.0,678000.0,1,2,0,0,0,0,0,1,0
False,False,False,True,2.0,2.0,63.0,1982.0,679000.0,3,2,0,0,0,0,0,1,0
True,True,True,True,1.0,1.0,35.96,2021.0,679000.0,1,3,0,0,0,0,0,1,0
False,True,False,False,2.0,2.5,52.52,1920.0,679000.0,3,3,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,60.86,2023.0,679900.0,3,1,0,0,0,0,0,1,0
False,True,True,True,2.0,1.0,57.0,1974.0,680000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,3.0,1.0,36.3,2022.0,680000.0,2,1,0,0,0,0,0,1,0
False,False,False,False,-1.0,2.0,65.0,1951.0,684000.0,2,3,0,0,0,0,0,1,0
False,True,False,False,4.0,2.0,65.0,1951.0,684000.0,2,3,0,0,0,0,0,1,0
False,False,True,False,4.0,2.0,60.42,2022.0,689000.0,1,1,0,0,0,0,0,1,0
False,False,False,True,1.0,2.0,72.0,2006.0,690000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,1.0,1.0,32.0,1962.0,690000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,1.0,25.0,1962.0,690000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,-1.0,2.0,51.09,1900.0,695000.0,1,2,0,0,0,0,0,1,0
False,True,False,False,-1.0,3.0,82.0,1961.0,695000.0,2,1,0,0,0,0,0,1,0
False,False,True,False,1.0,3.0,88.82,1963.0,695000.0,1,2,0,0,0,0,0,1,0
True,True,False,True,5.0,2.5,70.35,1923.0,697000.0,2,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,3.0,83.0,1984.0,697000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,2.5,80.62,1974.0,698000.0,1,1,0,0,0,0,0,1,0
True,True,False,False,-1.0,2.0,60.0,1994.0,699000.0,2,3,0,0,0,0,0,1,0
True,True,True,True,2.0,2.0,50.32,2021.0,699000.0,1,2,0,0,0,0,0,1,0
True,True,True,True,3.0,2.0,50.32,2021.0,699000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,-1.0,2.0,55.39,2012.0,699000.0,2,1,0,0,0,0,0,1,0
False,False,True,True,2.0,2.0,61.13,2018.0,699000.0,1,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,3.0,73.0,1967.0,699750.0,2,1,0,0,0,0,0,1,0
True,True,False,True,-1.0,2.0,66.0,1989.0,699900.0,2,1,0,0,0,0,0,1,0
True,True,False,True,-1.0,2.0,66.0,1990.0,699900.0,2,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,1.0,67.64,2021.0,703000.0,1,2,0,0,0,0,0,1,0
True,False,True,False,-1.0,2.0,60.28,2021.0,705000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,4.0,3.0,66.92,2019.0,707339.0,3,1,0,0,0,0,0,1,0
False,True,True,True,2.0,1.0,46.0,2015.0,709000.0,3,1,0,0,0,0,0,1,0
False,True,True,True,4.0,1.0,39.12,2022.0,709000.0,1,3,0,0,0,0,0,1,0
False,True,True,True,3.0,2.0,66.1,2018.0,709000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,2.0,2.0,62.24,2021.0,715000.0,1,2,0,0,0,0,0,1,0
False,True,True,False,2.0,2.0,62.24,2021.0,715000.0,1,2,0,0,0,0,0,1,0
False,False,False,False,2.0,2.0,54.23,1903.0,718500.0,1,2,0,0,0,0,0,1,0
False,False,False,True,2.0,3.0,84.0,1986.0,719000.0,3,1,0,0,0,0,0,1,0
False,True,False,True,-1.0,1.0,27.0,1975.0,720000.0,2,2,0,0,0,0,0,1,0
False,True,False,True,-1.0,1.0,27.0,1975.0,720000.0,2,2,0,0,0,0,0,1,0
False,True,True,False,1.0,2.0,68.24,2023.0,720000.0,2,1,0,0,0,0,0,1,0
False,True,True,True,1.0,2.0,44.67,2020.0,723000.0,2,1,0,0,0,0,0,1,0
False,False,False,False,-1.0,3.0,81.29,1961.0,723800.0,3,1,0,0,0,0,0,1,0
False,True,True,False,2.0,3.0,85.0,1984.0,725000.0,1,1,0,0,0,0,0,1,0
True,True,False,False,-1.0,5.0,104.0,1953.0,725000.0,2,1,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,44.89,2021.0,729000.0,1,3,0,0,0,0,0,1,0
False,True,True,False,4.0,4.0,84.43,2013.0,729900.0,1,1,0,0,0,0,0,1,0
True,True,True,True,-1.0,2.5,85.0,1982.0,730000.0,2,3,0,0,0,0,0,1,0
True,True,True,False,-1.0,2.0,58.71,2022.0,736500.0,2,1,0,0,0,0,0,1,0
True,True,False,True,1.0,2.0,60.0,1900.0,745000.0,1,2,0,0,0,0,0,1,0
False,True,True,True,1.0,2.5,64.0,1974.0,749000.0,2,1,0,0,0,0,0,1,0
False,False,True,True,2.0,3.0,78.15,2017.0,750000.0,3,1,0,0,0,0,0,1,0
True,True,True,True,-1.0,3.0,66.0,1960.0,750000.0,3,2,0,0,0,0,0,1,0
False,True,False,True,-1.0,3.0,83.06,1998.0,753000.0,1,1,0,0,0,0,0,1,0
True,True,False,True,3.0,3.0,97.0,1982.0,755000.0,1,2,0,0,0,0,0,1,0
False,False,False,True,-1.0,3.5,91.0,2012.0,755000.0,1,1,0,0,0,0,0,1,0
False,True,True,False,1.0,2.0,51.1,2020.0,756000.0,2,1,0,0,0,0,0,1,0
False,True,True,False,8.0,4.0,87.0,1967.0,765000.0,3,1,0,0,0,0,0,1,0
False,True,True,False,-1.0,3.0,102.0,1972.0,767000.0,1,3,0,0,0,0,0,1,0
False,True,False,False,2.0,3.0,102.0,1972.0,767000.0,1,3,0,0,0,0,0,1,0
True,True,True,False,4.0,3.0,99.85,1969.0,768000.0,1,1,0,0,0,0,0,1,0
True,True,False,False,-1.0,3.0,83.9,2002.0,769000.0,1,2,0,0,0,0,0,1,0
